,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Amt_per_Trans
4040,Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,30,3,2,0,955,2505.0,0.644,3642,69,0.769,0.276,52.78260869565217
4041,Existing Customer,46,F,2,College,Single,Less than $40K,Blue,36,6,1,4,1544,452.0,0.919,3760,69,0.6829999999999999,0.774,54.492753623188406
4042,Existing Customer,49,M,2,High School,Married,$60K - $80K,Blue,38,5,2,1,756,4780.0,0.635,3918,70,0.628,0.13699999999999998,55.97142857142857
4043,Existing Customer,31,F,0,Graduate,Divorced,Unknown,Blue,26,3,3,3,0,1469.0,0.915,4331,89,0.935,0.0,48.662921348314605
4044,Existing Customer,54,M,2,Post-Graduate,Single,$120K +,Blue,45,3,1,4,0,5597.0,0.596,4844,58,0.871,0.0,83.51724137931035
4045,Attrited Customer,51,F,3,College,Single,Less than $40K,Blue,36,3,3,3,2222,6738.0,0.382,1853,40,0.33299999999999996,0.248,46.325
4046,Existing Customer,52,M,4,Uneducated,Married,$60K - $80K,Blue,42,3,2,0,0,5693.0,0.9279999999999999,4003,64,0.684,0.0,62.546875
4047,Existing Customer,43,M,3,Graduate,Single,Less than $40K,Blue,31,3,1,2,1776,2322.0,0.6729999999999999,3939,84,0.647,0.433,46.892857142857146
4048,Existing Customer,44,M,3,High School,Single,$80K - $120K,Blue,35,3,3,4,1044,17314.0,0.524,3920,85,0.491,0.057,46.11764705882353
4049,Existing Customer,44,M,0,High School,Single,$40K - $60K,Blue,33,5,1,3,1442,895.0,0.659,3945,65,0.5479999999999999,0.617,60.69230769230769
4050,Attrited Customer,51,M,3,High School,Married,$60K - $80K,Blue,31,3,3,3,0,8989.0,0.47,2031,53,1.038,0.0,38.320754716981135
4051,Existing Customer,51,F,2,Uneducated,Married,Less than $40K,Blue,43,6,2,3,1426,698.0,0.966,3210,52,0.733,0.6709999999999999,61.73076923076923
4052,Existing Customer,55,F,3,Graduate,Single,Less than $40K,Blue,48,4,3,2,1374,2594.0,0.703,4641,65,0.711,0.34600000000000003,71.4
4053,Existing Customer,42,M,3,High School,Unknown,$40K - $60K,Blue,37,6,2,4,1661,1132.0,1.117,3247,69,0.865,0.595,47.05797101449275
4054,Existing Customer,53,M,3,Uneducated,Divorced,$60K - $80K,Blue,33,4,2,2,1495,12018.0,0.505,3503,68,0.511,0.111,51.51470588235294
4055,Existing Customer,43,M,3,Graduate,Single,$80K - $120K,Blue,33,3,3,2,1541,14810.0,0.763,3475,82,0.6729999999999999,0.094,42.3780487804878
4056,Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,43,5,2,4,1731,7888.0,0.7120000000000001,3690,76,0.52,0.18,48.55263157894737
4057,Existing Customer,56,M,3,High School,Single,$80K - $120K,Blue,44,5,2,0,912,18118.0,0.894,4137,72,0.532,0.048,57.458333333333336
4058,Existing Customer,44,F,4,Unknown,Married,Less than $40K,Blue,36,4,1,4,0,2107.0,0.975,4007,82,0.9520000000000001,0.0,48.86585365853659
4059,Existing Customer,55,F,1,Graduate,Single,Less than $40K,Blue,42,6,3,2,1257,1260.0,0.8340000000000001,4528,75,0.7859999999999999,0.499,60.373333333333335
4060,Existing Customer,41,F,4,Graduate,Married,$40K - $60K,Blue,36,3,2,3,1229,1950.0,0.7809999999999999,4337,82,1.05,0.387,52.890243902439025
4061,Existing Customer,48,F,3,Unknown,Divorced,Less than $40K,Blue,36,5,1,4,935,3033.0,0.649,4128,72,0.674,0.23600000000000002,57.333333333333336
4062,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,35,6,3,2,1362,3703.0,0.68,3555,75,0.47100000000000003,0.26899999999999996,47.4
4063,Attrited Customer,65,F,0,College,Single,Less than $40K,Silver,56,3,4,3,1758,9127.0,0.8,2291,39,0.773,0.162,58.743589743589745
4064,Attrited Customer,46,M,3,College,Married,$80K - $120K,Blue,26,6,2,3,864,574.3,0.7659999999999999,2299,40,0.48100000000000004,0.601,57.475
4065,Existing Customer,52,M,0,Graduate,Single,$60K - $80K,Blue,46,4,2,4,1142,9675.0,0.722,3889,60,0.818,0.106,64.81666666666666
4066,Existing Customer,65,F,0,College,Divorced,Unknown,Blue,56,5,2,3,0,13666.0,0.8079999999999999,3998,70,1.0,0.0,57.114285714285714
4067,Existing Customer,49,M,3,College,Married,$80K - $120K,Blue,37,5,1,2,1796,353.0,0.628,5228,93,0.6609999999999999,0.836,56.215053763440864
4068,Attrited Customer,50,F,2,Graduate,Married,$40K - $60K,Blue,40,3,1,4,0,7191.0,0.565,1654,30,0.579,0.0,55.13333333333333
4069,Existing Customer,52,F,2,Unknown,Single,Less than $40K,Blue,45,5,2,2,1219,936.0,0.805,4295,77,0.7909999999999999,0.5660000000000001,55.77922077922078
4070,Existing Customer,42,F,3,Unknown,Married,Unknown,Blue,34,6,3,2,1439,3956.0,0.7809999999999999,3523,79,0.7170000000000001,0.267,44.59493670886076
4071,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,44,4,2,1,1422,1800.0,0.662,4613,72,0.6,0.441,64.06944444444444
4072,Existing Customer,27,F,0,Graduate,Married,Less than $40K,Blue,17,4,2,2,1567,475.0,0.7440000000000001,5146,78,0.733,0.767,65.97435897435898
4073,Attrited Customer,37,F,2,Graduate,Single,Less than $40K,Blue,36,2,3,0,0,1610.0,0.889,2729,45,0.406,0.0,60.644444444444446
4074,Existing Customer,42,F,2,Post-Graduate,Unknown,Less than $40K,Blue,31,3,2,2,1165,2644.0,0.634,2306,46,0.643,0.306,50.130434782608695
4075,Existing Customer,43,F,3,Unknown,Unknown,Less than $40K,Blue,24,6,1,4,1095,4449.0,0.5720000000000001,3829,55,0.9640000000000001,0.198,69.61818181818182
4076,Existing Customer,37,F,1,Uneducated,Single,Less than $40K,Blue,28,6,3,4,1708,680.0,0.903,4539,89,0.745,0.715,51.0
4077,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,42,4,1,4,1263,1210.0,0.71,4597,80,0.6,0.511,57.4625
4078,Existing Customer,42,M,3,Uneducated,Married,$40K - $60K,Blue,32,3,3,2,1809,11294.0,0.7240000000000001,4323,72,0.5,0.138,60.041666666666664
4079,Existing Customer,48,F,5,High School,Single,$40K - $60K,Blue,42,5,1,2,1128,1337.0,0.613,4030,86,0.483,0.45799999999999996,46.86046511627907
4080,Existing Customer,52,F,2,Graduate,Single,$40K - $60K,Blue,33,5,2,2,989,5092.0,1.222,4451,70,0.429,0.163,63.58571428571429
4081,Existing Customer,45,M,2,Unknown,Single,$60K - $80K,Blue,30,3,1,3,0,21815.0,0.807,3904,72,1.1179999999999999,0.0,54.22222222222222
4082,Existing Customer,49,M,1,High School,Married,$80K - $120K,Silver,37,4,3,2,2386,32130.0,0.698,3924,65,0.512,0.069,60.36923076923077
4083,Attrited Customer,38,M,3,College,Single,$40K - $60K,Blue,19,1,2,4,321,3137.0,0.586,2256,40,0.29,0.09300000000000001,56.4
4084,Existing Customer,50,F,0,High School,Single,$40K - $60K,Blue,39,5,3,2,2057,6207.0,0.821,4240,73,0.5870000000000001,0.249,58.082191780821915
4085,Attrited Customer,65,F,0,Uneducated,Single,Less than $40K,Blue,50,3,4,4,377,1320.0,1.048,2799,49,0.485,0.222,57.12244897959184
4086,Existing Customer,50,M,3,College,Single,$40K - $60K,Blue,36,3,2,2,1881,1188.0,1.111,2909,58,1.5219999999999998,0.613,50.1551724137931
4087,Attrited Customer,46,M,2,College,Single,$80K - $120K,Blue,38,2,3,2,0,10309.0,0.451,1760,40,0.6,0.0,44.0
4088,Existing Customer,43,M,4,High School,Single,$60K - $80K,Blue,36,4,3,3,1355,3628.0,0.66,1939,30,0.5,0.272,64.63333333333334
4089,Existing Customer,42,M,4,Graduate,Married,$120K +,Blue,24,3,2,3,1783,1320.0,0.479,4792,69,0.643,0.575,69.44927536231884
4090,Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,36,3,1,1,1112,551.0,0.588,2978,61,0.9059999999999999,0.669,48.81967213114754
4091,Existing Customer,55,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,1,0,2695.0,0.816,4557,94,0.843,0.0,48.47872340425532
4092,Existing Customer,50,F,4,Post-Graduate,Married,Unknown,Blue,41,6,3,4,0,18178.0,0.7440000000000001,3445,76,0.767,0.0,45.328947368421055
4093,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,42,4,2,3,1020,13762.0,0.6829999999999999,3206,54,0.8,0.069,59.370370370370374
4094,Existing Customer,54,F,3,Uneducated,Single,$40K - $60K,Blue,41,3,1,3,2196,292.0,0.733,4361,75,0.63,0.883,58.14666666666667
4095,Existing Customer,45,F,2,Graduate,Single,Unknown,Blue,36,4,1,1,0,1785.0,0.649,4964,82,0.907,0.0,60.53658536585366
4096,Existing Customer,45,F,4,High School,Divorced,$40K - $60K,Blue,31,5,2,4,1170,3531.0,0.547,4136,77,0.604,0.249,53.714285714285715
4097,Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,28,4,3,0,0,1438.3,1.0170000000000001,4089,73,0.872,0.0,56.013698630136986
4098,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,27,4,3,2,2162,664.0,0.924,2005,32,0.684,0.765,62.65625
4099,Existing Customer,52,F,0,College,Married,$40K - $60K,Blue,45,4,2,1,1905,2692.0,0.9059999999999999,4932,67,0.914,0.414,73.61194029850746
4100,Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue,21,5,3,2,2340,251.0,0.608,4730,82,0.708,0.903,57.68292682926829
4101,Existing Customer,40,M,2,Graduate,Married,$40K - $60K,Blue,36,5,2,2,1492,1002.0,0.7440000000000001,3407,61,0.6940000000000001,0.598,55.85245901639344
4102,Existing Customer,61,M,1,Uneducated,Single,$40K - $60K,Blue,36,6,1,1,1352,3687.0,0.797,3300,68,0.545,0.268,48.529411764705884
4103,Attrited Customer,48,M,5,High School,Married,$40K - $60K,Blue,39,3,3,1,157,7740.0,0.6990000000000001,2270,46,0.39399999999999996,0.02,49.34782608695652
4104,Existing Customer,50,M,2,Graduate,Unknown,$60K - $80K,Blue,38,5,3,3,1770,3002.0,0.545,4054,72,0.674,0.371,56.30555555555556
4105,Existing Customer,35,F,0,Unknown,Married,Less than $40K,Blue,24,5,3,1,2493,943.0,0.8240000000000001,5211,90,0.765,0.726,57.9
4106,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Blue,37,3,1,0,1312,10752.0,0.462,4100,67,0.675,0.109,61.19402985074627
4107,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Blue,46,5,2,3,1548,7517.0,0.872,4030,73,0.78,0.171,55.205479452054796
4108,Existing Customer,49,M,1,Unknown,Single,$80K - $120K,Blue,36,6,3,4,0,34516.0,0.665,2512,45,0.324,0.0,55.82222222222222
4109,Existing Customer,45,M,3,Graduate,Unknown,$60K - $80K,Blue,35,3,3,3,753,9537.0,0.858,4326,81,0.7609999999999999,0.073,53.407407407407405
4110,Existing Customer,52,F,2,College,Unknown,Less than $40K,Blue,44,4,1,3,2486,947.0,0.838,4831,78,0.529,0.7240000000000001,61.93589743589744
4111,Existing Customer,40,M,3,Unknown,Married,$120K +,Silver,30,6,3,2,964,33552.0,0.521,2922,71,0.775,0.027999999999999997,41.15492957746479
4112,Existing Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,36,5,1,2,1775,1465.0,0.754,4200,67,0.675,0.5479999999999999,62.6865671641791
4113,Existing Customer,50,F,1,Post-Graduate,Single,Less than $40K,Blue,39,4,2,2,851,587.3,0.983,4379,64,0.8290000000000001,0.5920000000000001,68.421875
4114,Existing Customer,51,F,2,Unknown,Married,Less than $40K,Blue,39,3,1,2,2517,3945.0,0.8420000000000001,4156,77,0.833,0.39,53.97402597402598
4115,Existing Customer,60,F,1,Graduate,Single,Unknown,Blue,36,6,1,3,1201,3207.0,0.77,4157,71,0.6509999999999999,0.272,58.54929577464789
4116,Attrited Customer,50,F,2,Uneducated,Married,$40K - $60K,Blue,36,1,3,1,458,980.3,0.613,1863,42,0.312,0.318,44.357142857142854
4117,Attrited Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,36,3,3,3,0,1438.3,0.34600000000000003,1517,38,0.40700000000000003,0.0,39.921052631578945
4118,Attrited Customer,50,F,2,Unknown,Married,Unknown,Blue,39,3,2,1,0,1773.0,0.228,1764,30,0.111,0.0,58.8
4119,Existing Customer,52,M,3,Uneducated,Single,$80K - $120K,Blue,46,4,1,2,0,4555.0,1.031,3646,66,1.2,0.0,55.24242424242424
4120,Existing Customer,54,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,3,1046,29620.0,0.8009999999999999,3709,66,0.8859999999999999,0.034,56.196969696969695
4121,Existing Customer,53,M,2,College,Single,$80K - $120K,Blue,42,4,2,2,0,1575.0,1.32,4241,77,0.9740000000000001,0.0,55.077922077922075
4122,Existing Customer,53,M,1,Graduate,Single,$120K +,Blue,38,4,3,3,922,969.0,0.812,3822,69,0.5329999999999999,0.488,55.391304347826086
4123,Existing Customer,40,M,4,Uneducated,Married,$120K +,Blue,24,4,2,2,1946,14688.0,0.9259999999999999,3455,72,1.0,0.11699999999999999,47.986111111111114
4124,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,43,6,1,2,0,7985.0,1.032,3873,72,0.674,0.0,53.791666666666664
4125,Existing Customer,45,M,1,College,Unknown,$120K +,Blue,32,3,1,3,1370,1934.0,0.9540000000000001,3914,70,0.667,0.415,55.91428571428571
4126,Existing Customer,40,F,3,Graduate,Married,$40K - $60K,Blue,20,5,2,2,1508,4739.0,1.01,5158,68,0.447,0.24100000000000002,75.8529411764706
4127,Existing Customer,36,M,3,Uneducated,Married,$40K - $60K,Blue,25,6,2,4,2517,1128.0,0.7490000000000001,4142,74,0.644,0.691,55.972972972972975
4128,Existing Customer,62,M,0,High School,Single,Unknown,Blue,36,3,3,3,2119,19210.0,0.644,4206,75,1.0270000000000001,0.099,56.08
4129,Existing Customer,35,F,3,Graduate,Married,$40K - $60K,Blue,36,4,1,4,2000,5234.0,0.754,4272,83,0.596,0.276,51.46987951807229
4130,Existing Customer,47,F,2,High School,Single,Less than $40K,Blue,35,4,2,3,0,2262.0,0.8059999999999999,4113,83,0.627,0.0,49.55421686746988
4131,Existing Customer,40,M,4,Unknown,Unknown,Less than $40K,Blue,27,5,3,0,860,578.3,0.79,4655,82,0.8640000000000001,0.598,56.76829268292683
4132,Existing Customer,45,F,4,College,Married,Less than $40K,Blue,36,5,2,3,2199,1988.0,0.9079999999999999,4647,81,0.884,0.525,57.370370370370374
4133,Attrited Customer,48,M,2,High School,Married,$80K - $120K,Blue,32,1,2,4,2268,14094.0,0.841,2228,37,0.85,0.139,60.21621621621622
4134,Existing Customer,59,M,1,Graduate,Single,$120K +,Blue,53,6,2,2,0,34516.0,0.711,4333,70,0.628,0.0,61.9
4135,Existing Customer,44,M,4,College,Married,$60K - $80K,Blue,28,4,2,2,878,1870.0,0.633,3383,67,0.5579999999999999,0.32,50.492537313432834
4136,Existing Customer,38,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,3,2,3,470,4772.0,0.805,4306,77,0.604,0.09,55.922077922077925
4137,Existing Customer,43,M,5,Graduate,Married,$60K - $80K,Blue,35,4,3,0,986,20599.0,0.631,3789,70,0.75,0.046,54.128571428571426
4138,Existing Customer,31,F,0,Graduate,Married,Unknown,Blue,36,4,2,2,0,2488.0,1.05,4226,73,0.521,0.0,57.89041095890411
4139,Existing Customer,50,F,3,Doctorate,Single,Less than $40K,Blue,39,6,1,3,0,9966.0,0.966,4401,60,1.069,0.0,73.35
4140,Existing Customer,45,F,2,High School,Single,Unknown,Blue,37,4,2,4,0,27804.0,1.301,2761,57,0.966,0.0,48.43859649122807
4141,Existing Customer,45,M,5,High School,Married,$60K - $80K,Blue,37,3,1,3,1148,14478.0,1.028,3386,65,0.711,0.073,52.09230769230769
4142,Attrited Customer,47,M,5,High School,Single,$80K - $120K,Blue,37,3,4,4,2517,16283.0,0.48200000000000004,1575,23,0.21100000000000002,0.134,68.47826086956522
4143,Existing Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,36,5,1,3,1516,447.0,0.872,4150,75,0.7440000000000001,0.772,55.333333333333336
4144,Attrited Customer,43,F,3,Uneducated,Married,Less than $40K,Blue,30,1,3,4,1506,3073.0,0.44299999999999995,1915,44,0.375,0.32899999999999996,43.52272727272727
4145,Existing Customer,43,M,1,Graduate,Single,$60K - $80K,Silver,31,4,3,3,1170,24654.0,0.684,3101,73,0.78,0.045,42.47945205479452
4146,Existing Customer,48,M,4,Doctorate,Unknown,$80K - $120K,Blue,40,3,2,2,1268,2161.0,0.703,4422,64,1.7830000000000001,0.37,69.09375
4147,Attrited Customer,59,M,1,Uneducated,Single,$40K - $60K,Silver,49,3,2,2,0,15809.0,0.992,3109,48,0.41200000000000003,0.0,64.77083333333333
4148,Existing Customer,47,F,2,Unknown,Single,Less than $40K,Blue,32,6,1,3,831,1662.0,0.581,4274,68,0.581,0.33299999999999996,62.85294117647059
4149,Existing Customer,48,M,2,Unknown,Married,$80K - $120K,Blue,37,4,3,3,0,6593.0,0.667,3520,69,0.769,0.0,51.01449275362319
4150,Attrited Customer,53,F,3,Graduate,Single,$40K - $60K,Blue,40,6,3,2,0,1625.0,0.6890000000000001,2314,43,0.433,0.0,53.81395348837209
4151,Attrited Customer,53,F,2,Graduate,Single,$40K - $60K,Blue,36,2,3,2,0,2121.0,0.618,1464,32,0.778,0.0,45.75
4152,Existing Customer,40,F,2,Unknown,Married,Less than $40K,Blue,34,3,3,3,1978,2779.0,0.9590000000000001,4220,71,0.775,0.41600000000000004,59.436619718309856
4153,Attrited Customer,42,F,3,Doctorate,Single,Less than $40K,Blue,18,5,3,4,0,8668.0,0.275,1402,38,0.31,0.0,36.89473684210526
4154,Existing Customer,50,M,2,High School,Married,$60K - $80K,Blue,43,6,3,4,950,20919.0,0.866,4233,71,0.775,0.043,59.61971830985915
4155,Existing Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,34,5,4,2,1890,590.0,0.652,4114,66,0.737,0.762,62.333333333333336
4156,Existing Customer,49,M,3,High School,Single,$60K - $80K,Blue,40,3,4,2,1716,6474.0,0.7809999999999999,3529,84,0.787,0.21,42.01190476190476
4157,Existing Customer,55,F,2,College,Married,Less than $40K,Blue,45,5,2,4,942,908.0,0.757,4134,78,0.625,0.509,53.0
4158,Existing Customer,46,F,1,Uneducated,Divorced,Less than $40K,Blue,36,5,3,3,2049,434.0,0.69,4421,74,0.51,0.825,59.74324324324324
4159,Existing Customer,40,F,4,Unknown,Married,Less than $40K,Blue,30,6,3,2,1447,1478.0,0.563,4455,77,0.604,0.495,57.857142857142854
4160,Attrited Customer,49,F,3,Doctorate,Married,Less than $40K,Blue,29,3,4,2,0,7066.0,0.479,1695,38,0.31,0.0,44.60526315789474
4161,Existing Customer,48,M,4,High School,Married,$40K - $60K,Blue,40,5,1,2,2251,263.0,0.852,3942,65,0.625,0.895,60.646153846153844
4162,Existing Customer,50,M,0,Uneducated,Married,$60K - $80K,Blue,46,4,1,3,659,2981.0,0.938,3756,70,0.8420000000000001,0.18100000000000002,53.65714285714286
4163,Attrited Customer,50,F,2,Post-Graduate,Married,$40K - $60K,Blue,36,3,2,3,1120,4407.0,0.442,2281,37,0.48,0.203,61.648648648648646
4164,Existing Customer,45,M,2,College,Married,$80K - $120K,Blue,36,6,1,3,0,31625.0,0.5589999999999999,4503,77,0.674,0.0,58.48051948051948
4165,Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,52,6,3,4,0,32409.0,0.943,4218,66,0.5710000000000001,0.0,63.90909090909091
4166,Existing Customer,44,M,2,Unknown,Single,$60K - $80K,Blue,30,6,2,2,600,9227.0,0.47700000000000004,2840,63,0.537,0.061,45.07936507936508
4167,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,38,4,1,3,1714,909.0,0.807,5237,76,0.81,0.653,68.90789473684211
4168,Existing Customer,42,M,2,High School,Unknown,$40K - $60K,Blue,37,6,2,3,2249,744.0,0.863,4106,81,0.528,0.7509999999999999,50.69135802469136
4169,Existing Customer,37,M,2,College,Single,$80K - $120K,Blue,36,3,2,2,1399,11545.0,0.507,4389,84,0.68,0.10800000000000001,52.25
4170,Existing Customer,54,M,2,Uneducated,Married,$60K - $80K,Blue,34,5,1,4,1471,4930.0,0.655,4465,63,0.703,0.23,70.87301587301587
4171,Existing Customer,43,M,3,Graduate,Divorced,$80K - $120K,Blue,36,4,1,0,2129,3377.0,0.705,4024,62,0.55,0.387,64.90322580645162
4172,Existing Customer,52,M,1,Graduate,Single,$80K - $120K,Blue,44,3,3,1,0,34516.0,0.551,1737,38,0.9,0.0,45.71052631578947
4173,Existing Customer,46,M,4,College,Single,$60K - $80K,Blue,41,3,1,1,1783,15890.0,1.003,3160,59,1.36,0.10099999999999999,53.559322033898304
4174,Existing Customer,43,F,3,Unknown,Single,$40K - $60K,Blue,34,5,3,4,1166,1490.0,0.586,4171,80,0.818,0.439,52.1375
4175,Existing Customer,46,M,2,High School,Unknown,Less than $40K,Blue,37,3,1,1,1092,5026.0,0.757,4434,81,0.62,0.17800000000000002,54.74074074074074
4176,Existing Customer,45,M,1,Unknown,Divorced,$40K - $60K,Silver,31,3,1,1,2225,15212.0,0.8140000000000001,3381,51,0.594,0.128,66.29411764705883
4177,Attrited Customer,50,F,1,College,Married,Unknown,Blue,37,2,2,3,0,1461.0,0.563,2176,40,0.379,0.0,54.4
4178,Existing Customer,55,F,4,Uneducated,Divorced,$40K - $60K,Blue,43,5,3,2,1525,440.0,0.855,4671,69,0.816,0.7759999999999999,67.69565217391305
4179,Existing Customer,51,M,3,Unknown,Single,$60K - $80K,Silver,45,3,2,4,0,30899.0,0.502,1481,20,0.33299999999999996,0.0,74.05
4180,Existing Customer,48,M,3,Doctorate,Married,$60K - $80K,Blue,36,3,2,1,1132,7744.0,0.8440000000000001,3779,78,0.8140000000000001,0.128,48.44871794871795
4181,Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,38,3,1,3,1501,939.0,0.7440000000000001,4382,88,0.66,0.615,49.79545454545455
4182,Existing Customer,50,F,1,High School,Married,Less than $40K,Blue,45,5,3,4,1318,334.0,0.593,4533,69,0.5329999999999999,0.7979999999999999,65.69565217391305
4183,Existing Customer,46,M,4,High School,Married,$80K - $120K,Blue,37,3,2,3,1302,14233.0,0.461,3718,66,0.61,0.084,56.333333333333336
4184,Attrited Customer,52,M,3,Uneducated,Unknown,$120K +,Blue,46,2,4,4,0,13354.0,0.018000000000000002,1097,28,0.077,0.0,39.17857142857143
4185,Attrited Customer,49,M,1,Graduate,Single,$120K +,Blue,36,6,2,4,0,26723.0,0.716,2138,43,0.593,0.0,49.72093023255814
4186,Existing Customer,55,F,2,Graduate,Divorced,Less than $40K,Blue,49,5,1,4,2024,1925.0,0.667,3495,64,0.882,0.513,54.609375
4187,Existing Customer,49,M,4,Graduate,Married,$60K - $80K,Blue,39,3,2,2,2120,3817.0,0.654,4228,70,0.75,0.35700000000000004,60.4
4188,Existing Customer,40,M,4,Doctorate,Single,Unknown,Blue,24,3,2,4,1192,17614.0,0.745,3142,62,0.8240000000000001,0.063,50.67741935483871
4189,Attrited Customer,45,F,3,High School,Single,Unknown,Blue,35,3,2,6,2517,995.0,0.597,1801,48,0.5479999999999999,0.7170000000000001,37.520833333333336
4190,Existing Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,36,4,3,0,1264,711.0,0.6709999999999999,2959,63,0.8,0.64,46.96825396825397
4191,Existing Customer,41,F,4,Uneducated,Married,Less than $40K,Blue,33,5,2,3,821,2067.0,0.9309999999999999,4713,77,1.026,0.284,61.20779220779221
4192,Attrited Customer,47,F,4,College,Single,Less than $40K,Blue,36,2,2,3,0,2263.0,0.752,2385,33,0.375,0.0,72.27272727272727
4193,Existing Customer,38,M,1,Graduate,Unknown,$80K - $120K,Blue,36,3,3,4,1671,25121.0,0.938,3587,66,0.5710000000000001,0.062,54.34848484848485
4194,Attrited Customer,52,M,4,Graduate,Married,$60K - $80K,Blue,36,4,1,3,1625,7750.0,0.532,2108,51,0.5,0.17300000000000001,41.333333333333336
4195,Attrited Customer,48,F,2,Unknown,Divorced,Less than $40K,Blue,35,3,1,4,2514,292.0,0.341,1757,35,0.4,0.8959999999999999,50.2
4196,Attrited Customer,41,F,2,High School,Divorced,Less than $40K,Blue,28,4,2,2,524,954.0,0.7509999999999999,2180,46,0.643,0.355,47.391304347826086
